Fact_Key,Month_Key,Country_Key,Population_Key,Education_Key,Health_Key,QOL_Key,Event_Key,HDI_Measure,QOL_Measure,Dev_Measure
114,6,96,96,0,0,0,-1,3,4,2
117,2,96,96,0,0,0,-1,3,4,2
125,7,96,96,0,0,0,-1,3,4,2
143,4,96,96,0,0,0,-1,3,4,2
144,3,96,96,0,0,0,-1,3,4,2
152,5,96,96,0,0,0,-1,3,4,2
158,8,96,96,0,0,0,-1,3,4,2
166,10,96,96,0,0,0,-1,3,4,2
167,0,96,96,0,0,0,-1,3,4,2
176,11,96,96,0,0,0,-1,3,4,2
188,9,96,96,0,0,0,-1,3,4,2
192,1,96,96,0,0,0,-1,3,4,2
4,17,97,97,1,1,1,-1,3,4,2
10,18,97,97,1,1,1,-1,3,4,2
17,19,97,97,1,1,1,-1,3,4,2
23,20,97,97,1,1,1,-1,3,4,2
29,12,97,97,1,1,1,68,3,4,2
34,13,97,97,1,1,1,68,3,4,2
40,16,97,97,1,1,1,-1,3,4,2
42,14,97,97,1,1,1,68,3,4,2
48,15,97,97,1,1,1,68,3,4,2
85,21,97,97,1,1,1,-1,3,4,2
92,22,97,97,1,1,1,-1,3,4,2
98,23,97,97,1,1,1,-1,3,4,2
60,26,98,98,2,2,2,63,3,4,2
61,32,98,98,2,2,2,-1,3,4,2
67,27,98,98,2,2,2,63,3,4,2
72,28,98,98,2,2,2,63,3,4,2
78,30,98,98,2,2,2,-1,3,4,2
80,29,98,98,2,2,2,-1,3,4,2
81,31,98,98,2,2,2,-1,3,4,2
83,25,98,98,2,2,2,63,3,4,2
84,33,98,98,2,2,2,-1,3,4,2
91,35,98,98,2,2,2,-1,3,4,2
100,34,98,98,2,2,2,-1,3,4,2
105,24,98,98,2,2,2,63,3,4,2
2,39,99,99,3,3,3,-1,3,4,2
9,38,99,99,3,3,3,-1,3,4,2
18,37,99,99,3,3,3,-1,3,4,2
31,42,99,99,3,3,3,-1,3,4,2
39,41,99,99,3,3,3,-1,3,4,2
47,40,99,99,3,3,3,-1,3,4,2
56,36,99,99,3,3,3,-1,3,4,2
124,46,99,99,3,3,3,-1,3,4,2
154,47,99,99,3,3,3,-1,3,4,2
161,44,99,99,3,3,3,-1,3,4,2
174,43,99,99,3,3,3,-1,3,4,2
187,45,99,99,3,3,3,-1,3,4,2
123,56,100,100,4,4,4,-1,3,4,2
130,50,100,100,4,4,4,-1,3,4,2
142,48,100,100,4,4,4,-1,3,4,2
145,54,100,100,4,4,4,-1,3,4,2
148,49,100,100,4,4,4,-1,3,4,2
149,55,100,100,4,4,4,-1,3,4,2
156,59,100,100,4,4,4,-1,3,4,2
160,57,100,100,4,4,4,-1,3,4,2
162,53,100,100,4,4,4,-1,3,4,2
163,58,100,100,4,4,4,-1,3,4,2
172,51,100,100,4,4,4,-1,3,4,2
175,52,100,100,4,4,4,-1,3,4,2
12,62,101,101,5,5,5,-1,3,4,2
13,63,101,101,5,5,5,-1,3,4,2
22,64,101,101,5,5,5,-1,3,4,2
37,60,101,101,5,5,5,65,3,4,2
43,70,101,101,5,5,5,-1,3,4,2
46,61,101,101,5,5,5,-1,3,4,2
64,68,101,101,5,5,5,-1,3,4,2
73,69,101,101,5,5,5,-1,3,4,2
74,71,101,101,5,5,5,-1,3,4,2
90,65,101,101,5,5,5,-1,3,4,2
99,66,101,101,5,5,5,-1,3,4,2
109,67,101,101,5,5,5,-1,3,4,2
7,80,102,102,6,6,6,-1,3,4,2
14,79,102,102,6,6,6,-1,3,4,2
21,78,102,102,6,6,6,-1,3,4,2
27,81,102,102,6,6,6,-1,3,4,2
41,83,102,102,6,6,6,-1,3,4,2
49,82,102,102,6,6,6,-1,3,4,2
59,73,102,102,6,6,6,-1,3,4,2
69,72,102,102,6,6,6,-1,3,4,2
86,77,102,102,6,6,6,-1,3,4,2
94,76,102,102,6,6,6,-1,3,4,2
101,75,102,102,6,6,6,-1,3,4,2
108,74,102,102,6,6,6,-1,3,4,2
33,84,103,103,7,7,7,-1,3,4,2
121,89,103,103,7,7,7,-1,3,4,2
122,93,103,103,7,7,7,-1,3,4,2
135,88,103,103,7,7,7,-1,3,4,2
137,90,103,103,7,7,7,-1,3,4,2
141,92,103,103,7,7,7,-1,3,4,2
146,91,103,103,7,7,7,-1,3,4,2
153,95,103,103,7,7,7,-1,3,4,2
168,86,103,103,7,7,7,-1,3,4,2
178,85,103,103,7,7,7,-1,3,4,2
189,87,103,103,7,7,7,-1,3,4,2
191,94,103,103,7,7,7,-1,3,4,2
30,106,104,104,8,8,8,-1,3,4,2
36,107,104,104,8,8,8,-1,3,4,2
115,101,104,104,8,8,8,62,3,4,2
126,102,104,104,8,8,8,62,3,4,2
132,97,104,104,8,8,8,62,3,4,2
133,97,104,104,8,8,8,67,3,4,2
136,98,104,104,8,8,8,62,3,4,2
139,99,104,104,8,8,8,62,3,4,2
150,100,104,104,8,8,8,62,3,4,2
164,96,104,104,8,8,8,62,3,4,2
165,96,104,104,8,8,8,67,3,4,2
170,104,104,104,8,8,8,62,3,4,2
173,105,104,104,8,8,8,-1,3,4,2
186,103,104,104,8,8,8,62,3,4,2
3,110,105,105,9,9,9,-1,3,4,2
11,111,105,105,9,9,9,-1,3,4,2
19,112,105,105,9,9,9,-1,3,4,2
51,109,105,105,9,9,9,-1,3,4,2
54,113,105,105,9,9,9,-1,3,4,2
62,118,105,105,9,9,9,-1,3,4,2
71,119,105,105,9,9,9,-1,3,4,2
82,117,105,105,9,9,9,-1,3,4,2
89,114,105,105,9,9,9,-1,3,4,2
97,115,105,105,9,9,9,-1,3,4,2
106,116,105,105,9,9,9,-1,3,4,2
112,108,105,105,9,9,9,-1,3,4,2
6,128,106,106,10,10,10,-1,3,4,2
16,127,106,106,10,10,10,-1,3,4,2
26,126,106,106,10,10,10,-1,3,4,2
52,129,106,106,10,10,10,-1,3,4,2
53,130,106,106,10,10,10,-1,3,4,2
58,123,106,106,10,10,10,-1,3,4,2
66,122,106,106,10,10,10,-1,3,4,2
77,121,106,106,10,10,10,-1,3,4,2
79,120,106,106,10,10,10,69,3,4,2
93,125,106,106,10,10,10,-1,3,4,2
103,124,106,106,10,10,10,-1,3,4,2
110,131,106,106,10,10,10,-1,3,4,2
57,139,107,107,11,11,11,60,3,4,2
116,137,107,107,11,11,11,60,3,4,2
119,141,107,107,11,11,11,60,3,4,2
127,134,107,107,11,11,11,60,3,4,2
129,142,107,107,11,11,11,60,3,4,2
134,135,107,107,11,11,11,60,3,4,2
140,136,107,107,11,11,11,60,3,4,2
151,143,107,107,11,11,11,60,3,4,2
180,132,107,107,11,11,11,-1,3,4,2
182,138,107,107,11,11,11,60,3,4,2
183,140,107,107,11,11,11,60,3,4,2
190,133,107,107,11,11,11,-1,3,4,2
5,152,108,108,12,12,12,-1,3,4,2
15,153,108,108,12,12,12,-1,3,4,2
24,154,108,108,12,12,12,-1,3,4,2
28,151,108,108,12,12,12,-1,3,4,2
35,149,108,108,12,12,12,-1,3,4,2
45,150,108,108,12,12,12,-1,3,4,2
87,155,108,108,12,12,12,-1,3,4,2
111,148,108,108,12,12,12,-1,3,4,2
118,144,108,108,12,12,12,-1,3,4,2
131,145,108,108,12,12,12,-1,3,4,2
169,147,108,108,12,12,12,-1,3,4,2
185,146,108,108,12,12,12,-1,3,4,2
0,165,109,109,13,13,13,-1,3,4,2
63,164,109,109,13,13,13,-1,3,4,2
65,159,109,109,13,13,13,-1,3,4,2
68,158,109,109,13,13,13,-1,3,4,2
70,163,109,109,13,13,13,-1,3,4,2
75,160,109,109,13,13,13,-1,3,4,2
76,162,109,109,13,13,13,-1,3,4,2
96,156,109,109,13,13,13,-1,3,4,2
102,167,109,109,13,13,13,-1,3,4,2
104,157,109,109,13,13,13,-1,3,4,2
107,166,109,109,13,13,13,-1,3,4,2
113,161,109,109,13,13,13,-1,3,4,2
1,174,110,110,14,14,14,-1,3,4,2
8,173,110,110,14,14,14,-1,3,4,2
20,171,110,110,14,14,14,-1,3,4,2
25,172,110,110,14,14,14,-1,3,4,2
32,178,110,110,14,14,14,-1,3,4,2
38,177,110,110,14,14,14,-1,3,4,2
44,176,110,110,14,14,14,-1,3,4,2
50,175,110,110,14,14,14,-1,3,4,2
55,170,110,110,14,14,14,-1,3,4,2
88,169,110,110,14,14,14,-1,3,4,2
95,168,110,110,14,14,14,-1,3,4,2
179,179,110,110,14,14,14,-1,3,4,2
120,184,111,111,15,15,15,-1,3,4,2
128,183,111,111,15,15,15,-1,3,4,2
138,187,111,111,15,15,15,-1,3,4,2
147,186,111,111,15,15,15,-1,3,4,2
155,188,111,111,15,15,15,-1,3,4,2
157,185,111,111,15,15,15,-1,3,4,2
159,189,111,111,15,15,15,-1,3,4,2
171,180,111,111,15,15,15,-1,3,4,2
177,191,111,111,15,15,15,-1,3,4,2
181,181,111,111,15,15,15,-1,3,4,2
184,182,111,111,15,15,15,-1,3,4,2
193,190,111,111,15,15,15,-1,3,4,2
277,6,48,48,16,16,16,-1,4,5,3
300,4,48,48,16,16,16,-1,4,5,3
302,5,48,48,16,16,16,-1,4,5,3
310,10,48,48,16,16,16,-1,4,5,3
314,8,48,48,16,16,16,-1,4,5,3
317,11,48,48,16,16,16,-1,4,5,3
330,7,48,48,16,16,16,-1,4,5,3
349,1,48,48,16,16,16,39,4,5,3
359,0,48,48,16,16,16,30,4,5,3
366,9,48,48,16,16,16,-1,4,5,3
367,2,48,48,16,16,16,-1,4,5,3
381,3,48,48,16,16,16,-1,4,5,3
276,15,49,49,17,17,17,-1,4,5,3
282,16,49,49,17,17,17,-1,4,5,3
286,17,49,49,17,17,17,-1,4,5,3
292,18,49,49,17,17,17,-1,4,5,3
297,19,49,49,17,17,17,-1,4,5,3
301,20,49,49,17,17,17,-1,4,5,3
321,12,49,49,17,17,17,30,4,5,3
326,13,49,49,17,17,17,-1,4,5,3
332,14,49,49,17,17,17,-1,4,5,3
370,21,49,49,17,17,17,-1,4,5,3
375,22,49,49,17,17,17,-1,4,5,3
380,23,49,49,17,17,17,-1,4,5,3
194,30,50,50,18,18,18,-1,4,5,3
200,32,50,50,18,18,18,-1,4,5,3
215,33,50,50,18,18,18,-1,4,5,3
217,31,50,50,18,18,18,-1,4,5,3
220,34,50,50,18,18,18,-1,4,5,3
252,35,50,50,18,18,18,-1,4,5,3
338,25,50,50,18,18,18,31,4,5,3
345,26,50,50,18,18,18,-1,4,5,3
350,27,50,50,18,18,18,-1,4,5,3
354,28,50,50,18,18,18,-1,4,5,3
361,29,50,50,18,18,18,-1,4,5,3
365,24,50,50,18,18,18,34,4,5,3
221,43,51,51,19,19,19,-1,4,5,3
226,45,51,51,19,19,19,-1,4,5,3
228,40,51,51,19,19,19,-1,4,5,3
233,39,51,51,19,19,19,-1,4,5,3
235,41,51,51,19,19,19,-1,4,5,3
236,44,51,51,19,19,19,-1,4,5,3
240,42,51,51,19,19,19,-1,4,5,3
257,36,51,51,19,19,19,-1,4,5,3
260,47,51,51,19,19,19,-1,4,5,3
262,37,51,51,19,19,19,-1,4,5,3
268,38,51,51,19,19,19,-1,4,5,3
269,46,51,51,19,19,19,-1,4,5,3
202,49,52,52,20,20,20,-1,4,5,3
211,50,52,52,20,20,20,-1,4,5,3
214,51,52,52,20,20,20,38,4,5,3
216,54,52,52,20,20,20,-1,4,5,3
219,53,52,52,20,20,20,-1,4,5,3
222,55,52,52,20,20,20,-1,4,5,3
230,58,52,52,20,20,20,-1,4,5,3
238,59,52,52,20,20,20,-1,4,5,3
247,57,52,52,20,20,20,-1,4,5,3
255,48,52,52,20,20,20,-1,4,5,3
261,56,52,52,20,20,20,-1,4,5,3
274,52,52,52,20,20,20,-1,4,5,3
195,70,53,53,21,21,21,-1,4,5,3
199,67,53,53,21,21,21,-1,4,5,3
206,69,53,53,21,21,21,-1,4,5,3
218,68,53,53,21,21,21,-1,4,5,3
227,62,53,53,21,21,21,-1,4,5,3
241,60,53,53,21,21,21,-1,4,5,3
245,61,53,53,21,21,21,-1,4,5,3
248,63,53,53,21,21,21,-1,4,5,3
250,66,53,53,21,21,21,-1,4,5,3
258,65,53,53,21,21,21,-1,4,5,3
266,64,53,53,21,21,21,-1,4,5,3
360,71,53,53,21,21,21,-1,4,5,3
275,83,54,54,22,22,22,-1,4,5,3
281,82,54,54,22,22,22,-1,4,5,3
285,81,54,54,22,22,22,-1,4,5,3
293,80,54,54,22,22,22,-1,4,5,3
299,79,54,54,22,22,22,-1,4,5,3
341,74,54,54,22,22,22,-1,4,5,3
348,73,54,54,22,22,22,-1,4,5,3
353,72,54,54,22,22,22,-1,4,5,3
364,75,54,54,22,22,22,-1,4,5,3
368,78,54,54,22,22,22,-1,4,5,3
374,77,54,54,22,22,22,-1,4,5,3
379,76,54,54,22,22,22,-1,4,5,3
288,90,55,55,23,23,23,-1,4,5,3
290,91,55,55,23,23,23,-1,4,5,3
306,88,55,55,23,23,23,-1,4,5,3
309,87,55,55,23,23,23,-1,4,5,3
316,86,55,55,23,23,23,-1,4,5,3
319,89,55,55,23,23,23,-1,4,5,3
322,85,55,55,23,23,23,-1,4,5,3
329,84,55,55,23,23,23,-1,4,5,3
339,92,55,55,23,23,23,-1,4,5,3
342,94,55,55,23,23,23,-1,4,5,3
357,95,55,55,23,23,23,-1,4,5,3
377,93,55,55,23,23,23,-1,4,5,3
278,101,56,56,24,24,24,-1,4,5,3
295,100,56,56,24,24,24,-1,4,5,3
308,104,56,56,24,24,24,-1,4,5,3
311,103,56,56,24,24,24,-1,4,5,3
315,105,56,56,24,24,24,-1,4,5,3
320,106,56,56,24,24,24,-1,4,5,3
325,102,56,56,24,24,24,-1,4,5,3
327,107,56,56,24,24,24,-1,4,5,3
344,97,56,56,24,24,24,-1,4,5,3
363,96,56,56,24,24,24,-1,4,5,3
369,99,56,56,24,24,24,-1,4,5,3
384,98,56,56,24,24,24,-1,4,5,3
280,109,57,57,25,25,25,35,4,5,3
284,110,57,57,25,25,25,35,4,5,3
291,111,57,57,25,25,25,-1,4,5,3
298,112,57,57,25,25,25,-1,4,5,3
304,108,57,57,25,25,25,-1,4,5,3
334,113,57,57,25,25,25,-1,4,5,3
336,117,57,57,25,25,25,-1,4,5,3
347,118,57,57,25,25,25,-1,4,5,3
352,119,57,57,25,25,25,-1,4,5,3
373,114,57,57,25,25,25,-1,4,5,3
378,115,57,57,25,25,25,-1,4,5,3
382,116,57,57,25,25,25,-1,4,5,3
201,124,58,58,26,26,26,-1,4,5,3
204,122,58,58,26,26,26,-1,4,5,3
213,123,58,58,26,26,26,-1,4,5,3
225,129,58,58,26,26,26,-1,4,5,3
232,130,58,58,26,26,26,-1,4,5,3
239,131,58,58,26,26,26,-1,4,5,3
249,125,58,58,26,26,26,-1,4,5,3
256,126,58,58,26,26,26,-1,4,5,3
263,127,58,58,26,26,26,-1,4,5,3
271,128,58,58,26,26,26,-1,4,5,3
303,121,58,58,26,26,26,-1,4,5,3
358,120,58,58,26,26,26,-1,4,5,3
196,138,59,59,27,27,27,-1,4,5,3
198,139,59,59,27,27,27,-1,4,5,3
203,142,59,59,27,27,27,-1,4,5,3
208,141,59,59,27,27,27,-1,4,5,3
209,137,59,59,27,27,27,-1,4,5,3
210,140,59,59,27,27,27,-1,4,5,3
231,133,59,59,27,27,27,-1,4,5,3
244,132,59,59,27,27,27,-1,4,5,3
246,134,59,59,27,27,27,-1,4,5,3
251,143,59,59,27,27,27,-1,4,5,3
253,136,59,59,27,27,27,-1,4,5,3
265,135,59,59,27,27,27,-1,4,5,3
223,152,60,60,28,28,28,-1,4,5,3
224,146,60,60,28,28,28,-1,4,5,3
229,151,60,60,28,28,28,-1,4,5,3
234,147,60,60,28,28,28,-1,4,5,3
237,150,60,60,28,28,28,-1,4,5,3
242,148,60,60,28,28,28,-1,4,5,3
243,149,60,60,28,28,28,-1,4,5,3
259,144,60,60,28,28,28,-1,4,5,3
264,154,60,60,28,28,28,-1,4,5,3
267,145,60,60,28,28,28,-1,4,5,3
270,153,60,60,28,28,28,-1,4,5,3
273,155,60,60,28,28,28,-1,4,5,3
197,161,61,61,29,29,29,-1,4,5,3
205,159,61,61,29,29,29,-1,4,5,3
207,160,61,61,29,29,29,-1,4,5,3
212,158,61,61,29,29,29,-1,4,5,3
254,156,61,61,29,29,29,36,4,5,3
272,157,61,61,29,29,29,-1,4,5,3
337,167,61,61,29,29,29,-1,4,5,3
340,166,61,61,29,29,29,-1,4,5,3
346,165,61,61,29,29,29,-1,4,5,3
351,164,61,61,29,29,29,-1,4,5,3
356,163,61,61,29,29,29,-1,4,5,3
362,162,61,61,29,29,29,-1,4,5,3
279,176,62,62,30,30,30,-1,4,5,3
283,175,62,62,30,30,30,-1,4,5,3
287,174,62,62,30,30,30,-1,4,5,3
294,173,62,62,30,30,30,-1,4,5,3
305,177,62,62,30,30,30,-1,4,5,3
324,179,62,62,30,30,30,37,4,5,3
328,178,62,62,30,30,30,-1,4,5,3
333,171,62,62,30,30,30,-1,4,5,3
335,172,62,62,30,30,30,-1,4,5,3
372,170,62,62,30,30,30,-1,4,5,3
376,169,62,62,30,30,30,-1,4,5,3
383,168,62,62,30,30,30,-1,4,5,3
289,186,63,63,31,31,31,-1,4,5,3
296,187,63,63,31,31,31,-1,4,5,3
307,182,63,63,31,31,31,-1,4,5,3
312,181,63,63,31,31,31,-1,4,5,3
313,183,63,63,31,31,31,-1,4,5,3
318,180,63,63,31,31,31,-1,4,5,3
323,184,63,63,31,31,31,-1,4,5,3
331,185,63,63,31,31,31,-1,4,5,3
343,190,63,63,31,31,31,-1,4,5,3
355,191,63,63,31,31,31,-1,4,5,3
371,188,63,63,31,31,31,-1,4,5,3
385,189,63,63,31,31,31,-1,4,5,3
472,0,0,0,32,32,32,-1,2,1,1
489,3,0,0,32,32,32,-1,2,1,1
491,8,0,0,32,32,32,-1,2,1,1
504,4,0,0,32,32,32,-1,2,1,1
508,6,0,0,32,32,32,8,2,1,1
523,5,0,0,32,32,32,8,2,1,1
535,7,0,0,32,32,32,-1,2,1,1
546,9,0,0,32,32,32,-1,2,1,1
557,1,0,0,32,32,32,-1,2,1,1
564,10,0,0,32,32,32,-1,2,1,1
568,2,0,0,32,32,32,-1,2,1,1
575,11,0,0,32,32,32,-1,2,1,1
477,21,1,1,33,33,33,-1,2,1,1
485,20,1,1,33,33,33,-1,2,1,1
496,18,1,1,33,33,33,-1,2,1,1
501,17,1,1,33,33,33,-1,2,1,1
533,23,1,1,33,33,33,-1,2,1,1
537,22,1,1,33,33,33,-1,2,1,1
539,19,1,1,33,33,33,-1,2,1,1
547,14,1,1,33,33,33,-1,2,1,1
553,12,1,1,33,33,33,-1,2,1,1
560,13,1,1,33,33,33,-1,2,1,1
567,16,1,1,33,33,33,-1,2,1,1
571,15,1,1,33,33,33,-1,2,1,1
474,31,2,2,34,34,34,-1,2,1,1
507,35,2,2,34,34,34,-1,2,1,1
509,28,2,2,34,34,34,-1,2,1,1
510,27,2,2,34,34,34,-1,2,1,1
513,29,2,2,34,34,34,-1,2,1,1
516,26,2,2,34,34,34,-1,2,1,1
517,30,2,2,34,34,34,-1,2,1,1
520,25,2,2,34,34,34,-1,2,1,1
524,32,2,2,34,34,34,-1,2,1,1
526,24,2,2,34,34,34,-1,2,1,1
529,33,2,2,34,34,34,-1,2,1,1
532,34,2,2,34,34,34,-1,2,1,1
476,36,3,3,35,35,35,-1,2,1,1
480,37,3,3,35,35,35,-1,2,1,1
483,38,3,3,35,35,35,-1,2,1,1
488,39,3,3,35,35,35,-1,2,1,1
492,40,3,3,35,35,35,-1,2,1,1
495,41,3,3,35,35,35,-1,2,1,1
500,42,3,3,35,35,35,-1,2,1,1
538,43,3,3,35,35,35,5,2,1,1
544,46,3,3,35,35,35,-1,2,1,1
552,47,3,3,35,35,35,-1,2,1,1
562,45,3,3,35,35,35,-1,2,1,1
570,44,3,3,35,35,35,-1,2,1,1
387,56,4,4,36,36,36,-1,2,1,1
388,55,4,4,36,36,36,-1,2,1,1
393,54,4,4,36,36,36,-1,2,1,1
401,53,4,4,36,36,36,-1,2,1,1
404,57,4,4,36,36,36,-1,2,1,1
412,58,4,4,36,36,36,-1,2,1,1
448,59,4,4,36,36,36,-1,2,1,1
548,50,4,4,36,36,36,-1,2,1,1
558,49,4,4,36,36,36,-1,2,1,1
559,48,4,4,36,36,36,-1,2,1,1
565,52,4,4,36,36,36,-1,2,1,1
577,51,4,4,36,36,36,-1,2,1,1
414,65,5,5,37,37,37,-1,1,1,1
418,66,5,5,37,37,37,-1,1,1,1
424,67,5,5,37,37,37,-1,1,1,1
428,68,5,5,37,37,37,-1,1,1,1
434,69,5,5,37,37,37,-1,1,1,1
438,70,5,5,37,37,37,-1,1,1,1
439,71,5,5,37,37,37,-1,1,1,1
452,60,5,5,37,37,37,-1,1,1,1
457,61,5,5,37,37,37,-1,1,1,1
462,62,5,5,37,37,37,-1,1,1,1
466,63,5,5,37,37,37,-1,1,1,1
471,64,5,5,37,37,37,-1,1,1,1
415,78,6,6,38,38,38,-1,1,1,1
419,77,6,6,38,38,38,-1,1,1,1
421,76,6,6,38,38,38,6,1,1,1
425,75,6,6,38,38,38,-1,1,1,1
429,74,6,6,38,38,38,-1,1,1,1
431,73,6,6,38,38,38,-1,1,1,1
435,72,6,6,38,38,38,-1,1,1,1
